"","aco","site","workgroup_collapsed","speakanon","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler"
"13428",2,205,4,"45e7d44d",37,14.79,29.43,99,75.85,12.33,27.03,91.89,45.95,16.22,10.81,8.11,0,0,0,2.7,5.41,2.7,8.11,16.22,8.11,5.41,0,24.32,13.51,10.81,0,0,13.51,2.7,2.7,0,0,0,0,8.11,0,0,0,0,18.92,10.81,0,0,0,2.7,5.41,0,0,0,0,2.7,0,2.7,0,0,8.11,2.7,0,5.41,0,0,5.41,18.92,0,10.81,0,5.41,5.41,5.41,0,0,0,0,0,2.7,0,0,2.7,0,0
"13429",2,205,4,"interviewer",18,60.8,98.62,1,99,9,27.78,83.33,50,11.11,5.56,0,0,5.56,0,0,5.56,5.56,11.11,11.11,0,11.11,0,11.11,0,0,5.56,0,5.56,16.67,16.67,0,0,0,0,16.67,0,5.56,0,5.56,11.11,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,11.11,0,0,0,0,0,5.56,0,0,0,0,0,5.56,0,0,5.56,0,0
"13430",2,205,4,"45e7d44d",25,40.12,88.48,1,99,12.5,40,84,44,4,4,0,0,0,0,4,0,4,8,20,8,4,0,28,0,0,4,0,8,12,12,0,0,0,0,12,0,0,0,0,20,4,8,8,4,0,0,0,0,0,0,0,0,0,0,0,12,0,8,0,0,4,0,24,0,4,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0
"13431",2,205,4,"interviewer",11,12.85,50,85.21,99,5.5,18.18,90.91,54.55,27.27,9.09,0,0,9.09,0,0,18.18,0,9.09,9.09,0,9.09,0,9.09,0,0,0,0,9.09,18.18,18.18,0,0,0,0,9.09,0,0,0,0,45.45,9.09,0,0,18.18,9.09,18.18,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,18.18,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0
"13432",2,205,4,"45e7d44d",6,99,50,1,99,6,50,83.33,50,0,0,0,0,0,0,0,0,33.33,0,16.67,0,0,0,16.67,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0
"13433",2,205,4,"interviewer",2,92.84,50,1,99,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0
"13434",2,205,4,"45e7d44d",15,3.09,99,1,99,3.75,6.67,86.67,66.67,26.67,13.33,0,6.67,0,0,6.67,13.33,6.67,6.67,26.67,6.67,0,0,26.67,0,0,0,0,0,6.67,6.67,0,0,0,0,26.67,0,0,0,0,6.67,0,0,0,6.67,0,0,6.67,0,6.67,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,26.67,0,6.67,0,0,6.67,0,0,0,0,0,0,6.67,0,0,6.67,0,0
"13435",2,205,4,"interviewer",17,98.92,50,1,98.87,17,23.53,94.12,58.82,11.76,0,0,0,0,0,0,11.76,23.53,11.76,11.76,0,0,0,17.65,0,5.88,5.88,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,0,17.65,0,0,17.65,0,11.76,5.88,0,0,0,11.76,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0
"13436",2,205,4,"45e7d44d",60,17.96,99,10.08,99,10,18.33,88.33,55,23.33,13.33,1.67,5,0,0,6.67,10,1.67,10,11.67,1.67,8.33,0,23.33,3.33,3.33,1.67,0,3.33,10,10,0,0,0,0,26.67,0,0,0,0,13.33,3.33,1.67,1.67,6.67,1.67,3.33,0,0,0,0,0,0,0,0,0,13.33,10,1.67,1.67,0,0,0,23.33,0,6.67,0,3.33,3.33,6.67,0,0,0,0,0,1.67,0,0,0,1.67,0
"13437",2,205,4,"interviewer",14,67.14,76.25,13.15,99,7,14.29,100,50,14.29,7.14,7.14,0,0,0,0,7.14,7.14,14.29,7.14,14.29,0,0,35.71,7.14,0,7.14,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,35.71,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0
"13438",2,205,4,"45e7d44d",59,64.62,91.23,24.96,97.07,19.67,16.95,84.75,57.63,16.95,8.47,0,3.39,0,0,5.08,8.47,5.08,18.64,8.47,5.08,6.78,1.69,15.25,5.08,5.08,3.39,0,6.78,5.08,5.08,0,0,0,0,13.56,0,0,0,0,3.39,0,0,0,1.69,0,1.69,0,0,0,0,1.69,0,1.69,0,0,8.47,3.39,0,3.39,1.69,0,0,13.56,0,15.25,0,10.17,5.08,1.69,0,0,1.69,0,0,1.69,0,0,0,1.69,0
"13439",2,205,4,"interviewer",6,17.96,50,23.51,99,6,16.67,100,66.67,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,16.67,0,33.33,0,0,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,33.33,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0
"13440",2,205,4,"45e7d44d",4,1,99,1,25.77,4,0,100,100,50,50,0,25,0,25,0,0,0,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,50,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13441",2,205,4,"interviewer",7,1,99,1,99,7,14.29,100,57.14,14.29,14.29,0,0,14.29,0,0,0,0,0,14.29,28.57,14.29,0,28.57,0,0,0,14.29,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,28.57,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0
"13442",2,205,4,"45e7d44d",1,1,50,1,25.77,1,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13443",2,205,4,"interviewer",2,92.84,50,99,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
"13444",2,205,4,"45e7d44d",2,92.84,50,99,25.77,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0
"13445",2,205,4,"interviewer",1,92.84,50,1,99,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0
"13446",2,205,4,"45e7d44d",25,8.19,88.48,1,91.14,25,12,96,72,28,24,8,0,0,16,0,4,4,16,8,8,16,0,16,4,0,0,0,0,4,4,0,0,0,0,24,0,0,16,0,12,0,4,8,4,0,4,4,0,4,0,0,0,0,0,0,8,0,0,4,4,0,0,20,0,8,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0
"13447",2,205,4,"interviewer",11,3.76,81.84,1,25.77,5.5,27.27,81.82,63.64,36.36,9.09,0,0,0,9.09,0,27.27,0,9.09,18.18,0,0,0,18.18,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,18.18,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0
"13448",2,205,4,"45e7d44d",32,22.13,82.58,1,25.77,32,34.38,81.25,46.88,18.75,6.25,0,0,0,3.12,3.12,12.5,3.12,6.25,9.38,3.12,9.38,0,18.75,3.12,3.12,3.12,0,0,0,0,0,0,0,0,12.5,0,0,3.12,0,12.5,0,0,6.25,6.25,0,3.12,6.25,0,0,6.25,9.38,6.25,3.12,0,0,12.5,3.12,9.38,3.12,0,0,3.12,12.5,0,3.12,0,3.12,0,12.5,0,0,0,0,0,0,0,0,0,0,0
"13449",2,205,4,"interviewer",9,92.84,50,4.97,25.77,9,33.33,88.89,66.67,11.11,0,0,0,0,0,0,11.11,22.22,22.22,11.11,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
"13450",2,205,4,"45e7d44d",1,92.84,50,1,25.77,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13451",2,205,4,"interviewer",21,2.68,82.96,1,25.77,10.5,28.57,80.95,61.9,19.05,4.76,0,0,0,4.76,0,14.29,0,9.52,23.81,9.52,4.76,0,23.81,0,0,4.76,0,0,0,0,0,0,0,0,9.52,0,0,4.76,0,4.76,0,0,0,4.76,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,9.52,14.29,0,9.52,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0
"13452",2,205,4,"45e7d44d",2,92.84,50,1,25.77,1,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
"13453",2,205,4,"interviewer",6,1,99,1,25.77,6,0,100,83.33,50,33.33,0,0,0,16.67,16.67,16.67,0,16.67,16.67,16.67,16.67,0,33.33,0,0,16.67,0,0,0,0,0,0,0,0,33.33,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13454",2,205,4,"45e7d44d",11,31.44,81.84,31.94,99,5.5,18.18,81.82,72.73,18.18,18.18,0,0,0,9.09,9.09,0,0,27.27,0,18.18,18.18,0,0,9.09,9.09,0,0,0,9.09,9.09,0,0,0,0,18.18,0,0,9.09,0,9.09,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,18.18,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,0,9.09,0
"13455",2,205,4,"interviewer",8,71.61,10.58,7.84,25.77,8,0,87.5,62.5,12.5,0,0,0,0,0,0,12.5,12.5,12.5,12.5,12.5,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0
"13456",2,205,4,"45e7d44d",36,37.39,99,4.97,98.27,9,19.44,94.44,52.78,19.44,13.89,0,2.78,2.78,5.56,2.78,5.56,0,13.89,11.11,2.78,5.56,0,22.22,8.33,5.56,0,0,2.78,5.56,5.56,0,0,0,0,25,0,0,5.56,0,11.11,2.78,0,0,0,5.56,2.78,2.78,0,2.78,0,0,0,0,0,0,11.11,2.78,0,5.56,2.78,0,0,19.44,0,11.11,0,8.33,2.78,5.56,0,2.78,0,0,0,0,0,0,0,0,0
"13457",2,205,4,"interviewer",11,92.84,1,99,25.77,11,27.27,90.91,54.55,18.18,9.09,9.09,0,0,0,0,9.09,0,27.27,0,0,9.09,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,0,0,9.09,0,27.27,0,0,0,0,0,0,0,0,0,18.18,0,0,0,18.18,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
"13458",2,205,4,"45e7d44d",3,17.96,1,98.01,25.77,3,33.33,100,33.33,33.33,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0
"13459",2,205,4,"interviewer",3,17.96,1,98.01,99,1.5,0,100,33.33,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0
"13460",2,205,4,"45e7d44d",9,45.11,50,1,25.77,3,22.22,88.89,44.44,22.22,0,0,0,0,0,0,22.22,0,11.11,0,11.11,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,11.11,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0
"13461",2,205,4,"interviewer",6,60.8,50,1,25.77,6,16.67,83.33,33.33,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,0,0,16.67,16.67,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,16.67,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13462",2,205,4,"45e7d44d",2,1.8,50,1,99,1,50,100,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0
"13463",2,205,4,"interviewer",20,51.43,99,1,99,10,25,85,50,20,20,0,5,10,0,5,0,0,20,0,15,5,0,10,10,5,0,0,5,10,10,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,10,5,5,0,0,0,0,10,0,5,0,5,0,10,0,0,0,0,0,5,0,0,0,5,0
"13464",2,205,4,"45e7d44d",58,49.46,98.69,36.73,85.87,14.5,18.97,81.03,56.9,17.24,17.24,1.72,8.62,0,0,6.9,0,1.72,18.97,8.62,6.9,8.62,0,10.34,6.9,8.62,1.72,0,3.45,3.45,3.45,0,0,0,0,18.97,0,0,0,0,6.9,1.72,0,0,1.72,0,3.45,3.45,1.72,1.72,0,3.45,1.72,1.72,0,0,12.07,8.62,0,1.72,0,1.72,1.72,8.62,0,12.07,0,8.62,3.45,6.9,0,0,0,0,0,1.72,0,0,0,1.72,0
"13465",2,205,4,"interviewer",25,88.07,50,43.37,91.14,12.5,28,84,44,8,4,0,0,4,0,0,4,4,16,8,0,8,0,12,4,0,0,0,4,4,4,0,0,0,0,8,0,0,0,0,20,4,0,0,12,0,12,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,4,0,4,0,8,0,0,0,0,0,4,0,0,4,0,0
"13466",2,205,4,"45e7d44d",58,35.07,56.86,91.69,25.77,9.67,31.03,86.21,50,20.69,15.52,6.9,6.9,0,0,1.72,5.17,10.34,5.17,8.62,6.9,3.45,1.72,20.69,8.62,1.72,1.72,0,0,0,0,0,0,0,0,12.07,0,0,0,0,24.14,12.07,3.45,3.45,1.72,0,8.62,0,0,0,0,3.45,0,3.45,0,0,6.9,6.9,0,0,0,0,1.72,20.69,0,5.17,0,5.17,0,6.9,0,1.72,0,0,0,0,0,0,0,0,0
"13467",2,205,4,"interviewer",8,1,99,1,25.77,8,25,75,62.5,37.5,25,0,0,25,0,0,12.5,0,0,12.5,12.5,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13468",2,205,4,"45e7d44d",1,92.84,50,1,25.77,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13469",2,205,4,"interviewer",6,99,95.2,23.51,25.77,6,50,83.33,50,0,0,0,0,0,0,0,0,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13470",2,205,4,"45e7d44d",3,1,99,1,25.77,3,0,100,66.67,33.33,33.33,0,33.33,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0
"13471",2,205,4,"interviewer",10,24.86,99,3.37,99,5,10,70,50,20,20,0,0,10,0,10,0,0,10,10,0,10,0,10,0,0,0,0,0,10,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,10,10,10,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0
"13472",2,205,4,"45e7d44d",2,1,99,1,25.77,2,0,100,100,50,50,0,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13473",2,205,4,"interviewer",11,1,99,2.4,99,11,9.09,90.91,54.55,27.27,18.18,0,0,0,0,18.18,9.09,0,0,18.18,0,9.09,0,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,27.27,0,0,0,0,9.09,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
"13474",2,205,4,"45e7d44d",1,92.84,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0
"13475",2,205,4,"interviewer",27,82.52,96.78,33.94,25.77,13.5,33.33,81.48,59.26,14.81,11.11,0,0,7.41,0,3.7,3.7,14.81,11.11,14.81,0,3.7,0,18.52,0,0,3.7,0,3.7,0,0,0,0,0,0,14.81,0,0,0,0,22.22,7.41,7.41,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,11.11,3.7,7.41,0,0,0,0,18.52,0,7.41,0,0,7.41,0,0,0,0,0,0,0,0,0,0,0,0
"13476",2,205,4,"45e7d44d",36,53.02,39.05,87.07,2.09,18,25,88.89,63.89,19.44,8.33,5.56,0,2.78,0,0,11.11,16.67,8.33,11.11,5.56,5.56,2.78,16.67,5.56,2.78,2.78,0,8.33,2.78,0,2.78,0,0,0,13.89,0,0,0,0,25,2.78,2.78,0,8.33,0,11.11,0,0,0,0,2.78,0,2.78,0,0,5.56,2.78,2.78,0,0,0,0,19.44,2.78,8.33,0,2.78,5.56,0,0,0,0,0,0,0,0,0,0,0,0
"13477",2,205,4,"interviewer",32,46.07,96.95,2.67,25.77,16,15.62,71.88,53.12,12.5,12.5,0,0,6.25,0,6.25,0,3.12,12.5,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,15.62,0,0,0,0,3.12,0,0,3.12,3.12,0,3.12,0,0,0,0,6.25,0,6.25,0,0,9.38,3.12,6.25,3.12,6.25,0,0,12.5,0,9.38,0,9.38,0,6.25,0,0,0,0,0,0,0,0,0,0,0
"13478",2,205,4,"45e7d44d",74,35.57,65.76,78.21,51.03,18.5,25.68,87.84,55.41,17.57,8.11,1.35,0,0,0,6.76,9.46,5.41,13.51,12.16,5.41,9.46,0,20.27,6.76,4.05,4.05,2.7,4.05,4.05,2.7,1.35,1.35,0,0,10.81,0,0,0,0,13.51,1.35,2.7,0,6.76,0,5.41,1.35,1.35,0,0,6.76,1.35,5.41,0,0,5.41,2.7,0,2.7,0,0,1.35,17.57,0,17.57,5.41,4.05,8.11,1.35,0,0,0,0,0,0,0,0,0,0,0
"13479",2,205,4,"interviewer",28,75.78,76.25,52.86,25.77,28,17.86,82.14,50,10.71,7.14,0,0,3.57,0,3.57,3.57,7.14,14.29,7.14,0,14.29,0,10.71,7.14,7.14,3.57,0,7.14,0,0,0,0,0,0,10.71,0,0,0,0,17.86,3.57,0,0,10.71,0,7.14,0,0,0,0,0,0,0,0,0,10.71,3.57,7.14,3.57,7.14,0,3.57,7.14,3.57,10.71,0,7.14,3.57,7.14,0,0,0,0,0,0,0,0,0,0,0
"13480",2,205,4,"45e7d44d",4,1,99,74.76,25.77,4,0,100,75,50,50,25,0,25,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13481",2,205,4,"interviewer",16,97.17,73.4,7.84,1,16,18.75,93.75,62.5,6.25,6.25,0,0,6.25,0,0,0,12.5,25,6.25,6.25,12.5,0,12.5,0,6.25,0,0,0,6.25,0,6.25,6.25,0,0,6.25,0,0,0,0,12.5,6.25,0,0,6.25,0,6.25,0,0,0,0,6.25,6.25,0,0,0,12.5,0,12.5,0,12.5,0,0,6.25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0
"13482",2,205,4,"45e7d44d",28,28.22,63.97,13.15,1,9.33,17.86,85.71,60.71,14.29,14.29,7.14,0,7.14,0,0,0,17.86,7.14,17.86,7.14,10.71,3.57,28.57,3.57,0,0,0,0,3.57,0,3.57,0,0,3.57,14.29,0,0,0,0,10.71,3.57,0,7.14,7.14,0,7.14,7.14,0,7.14,0,3.57,0,3.57,0,0,7.14,0,3.57,3.57,3.57,0,0,21.43,0,3.57,0,3.57,0,7.14,0,0,0,0,0,0,0,0,0,0,0
"13483",2,205,4,"interviewer",24,99,66.17,1.79,25.77,12,12.5,79.17,58.33,4.17,4.17,0,0,0,0,4.17,0,20.83,25,4.17,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,4.17,0,0,12.5,0,8.33,4.17,4.17,0,0,8.33,0,8.33,0,8.33,0,12.5,0,0,0,0,0,4.17,0,0,4.17,0,0
"13484",2,205,4,"45e7d44d",33,3.76,11.29,99,25.77,11,6.06,84.85,66.67,18.18,9.09,6.06,0,3.03,0,0,9.09,9.09,9.09,21.21,9.09,9.09,6.06,30.3,3.03,0,6.06,0,0,0,0,0,0,0,0,6.06,0,0,0,0,18.18,9.09,0,3.03,3.03,0,9.09,0,0,0,0,0,0,0,0,0,3.03,0,3.03,0,3.03,0,0,27.27,0,15.15,3.03,9.09,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0
"13485",2,205,4,"interviewer",18,99,86.68,4.97,99,6,44.44,94.44,38.89,5.56,0,0,0,0,0,0,5.56,5.56,22.22,5.56,0,0,0,5.56,5.56,0,5.56,0,5.56,16.67,16.67,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,5.56,5.56,0,0,0,0,0,16.67,0,16.67,0,0,22.22,5.56,5.56,5.56,5.56,0,0,11.11,0,11.11,0,5.56,5.56,11.11,0,0,0,0,0,5.56,0,0,5.56,0,0
"13486",2,205,4,"45e7d44d",6,92.84,50,1,25.77,6,16.67,83.33,66.67,16.67,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,0,16.67,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13487",2,205,4,"interviewer",18,96.85,98.62,1,99,18,38.89,88.89,38.89,11.11,5.56,0,0,0,0,5.56,5.56,5.56,16.67,5.56,0,0,0,5.56,0,0,5.56,0,5.56,11.11,11.11,0,0,0,0,22.22,0,0,0,0,5.56,0,0,0,5.56,0,0,0,0,0,0,11.11,0,11.11,0,0,27.78,11.11,5.56,11.11,0,0,0,5.56,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0
"13488",2,205,4,"45e7d44d",29,68.4,95.75,11.5,99,9.67,27.59,96.55,51.72,17.24,17.24,6.9,0,0,0,10.34,0,3.45,17.24,10.34,3.45,3.45,0,27.59,3.45,3.45,0,0,10.34,6.9,6.9,0,0,0,0,24.14,0,0,0,0,10.34,3.45,3.45,0,3.45,0,0,3.45,0,3.45,0,6.9,0,6.9,0,0,13.79,6.9,6.9,0,0,0,3.45,20.69,0,3.45,3.45,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0
"13489",2,205,4,"interviewer",1,92.84,50,99,25.77,1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
