"","aco","site","workgroup_collapsed","speakanon","WC","Analytic","Clout","Authentic","Tone","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","perform"
"12392",2,204,"Nurse","interviewer",11,1,96.52,85.21,99,11,9.09,100,72.73,18.18,9.09,0,0,9.09,0,0,9.09,0,9.09,18.18,18.18,18.18,0,18.18,0,0,9.09,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,27.27,0,27.27,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,"high"
"12393",2,204,"Nurse","b2cf9e15",12,60.8,20.24,98.01,25.77,12,16.67,75,50,16.67,8.33,8.33,0,0,0,0,8.33,8.33,16.67,16.67,0,8.33,0,16.67,8.33,8.33,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,8.33,8.33,0,25,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,"high"
"12394",2,204,"Nurse","interviewer",5,92.84,50,43.37,25.77,5,0,100,40,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12395",2,204,"Nurse","b2cf9e15",1,92.84,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,"high"
"12396",2,204,"Nurse","interviewer",9,1,98.62,58.07,25.77,9,0,100,77.78,22.22,11.11,0,0,11.11,0,0,11.11,0,11.11,22.22,11.11,22.22,0,22.22,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,11.11,0,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12397",2,204,"Nurse","b2cf9e15",28,28.22,23.75,96.82,25.77,28,7.14,85.71,57.14,14.29,7.14,7.14,0,0,0,0,7.14,3.57,17.86,21.43,7.14,7.14,0,25,0,0,0,10.71,0,0,0,0,0,0,0,3.57,0,0,0,0,10.71,0,3.57,0,3.57,0,3.57,0,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,0,7.14,14.29,3.57,21.43,3.57,7.14,10.71,3.57,0,0,0,0,0,3.57,0,0,3.57,0,0,"high"
"12398",2,204,"Nurse","interviewer",39,23.17,97.98,63.54,99,9.75,17.95,92.31,53.85,23.08,12.82,5.13,2.56,5.13,0,0,10.26,0,17.95,2.56,12.82,10.26,0,23.08,2.56,0,5.13,2.56,0,12.82,12.82,0,0,0,0,20.51,0,0,0,0,12.82,5.13,2.56,2.56,0,0,2.56,5.13,0,5.13,0,2.56,0,0,0,0,10.26,5.13,2.56,0,2.56,0,5.13,12.82,0,12.82,2.56,5.13,5.13,0,0,0,0,0,0,2.56,0,0,2.56,0,0,"high"
"12399",2,204,"Nurse","b2cf9e15",3,17.96,99,98.01,99,3,33.33,100,33.33,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,33.33,33.33,0,0,0,0,66.67,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12400",2,204,"Nurse","interviewer",8,37.39,99,7.84,99,8,37.5,87.5,50,25,12.5,0,0,12.5,0,0,12.5,0,12.5,0,0,12.5,0,12.5,0,0,12.5,0,0,12.5,12.5,0,0,0,0,25,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12401",2,204,"Nurse","b2cf9e15",78,3.37,99,17.46,89.84,15.6,8.97,91.03,69.23,34.62,25.64,5.13,5.13,8.97,0,6.41,8.97,3.85,10.26,8.97,8.97,6.41,1.28,19.23,2.56,2.56,5.13,1.28,1.28,8.97,6.41,2.56,0,1.28,1.28,24.36,0,0,0,0,14.1,3.85,5.13,1.28,2.56,1.28,2.56,1.28,1.28,0,0,0,0,0,0,0,5.13,5.13,0,0,0,0,0,17.95,0,5.13,0,2.56,2.56,0,0,0,0,0,0,1.28,0,0,0,1.28,0,"high"
"12402",2,204,"Nurse","interviewer",29,6.81,84.96,69.96,99,9.67,20.69,96.55,55.17,24.14,6.9,0,0,6.9,0,0,17.24,3.45,6.9,17.24,6.9,3.45,0,31.03,3.45,3.45,3.45,0,0,17.24,17.24,0,0,0,0,10.34,0,0,0,0,24.14,10.34,3.45,0,3.45,0,6.9,3.45,0,0,3.45,3.45,0,3.45,0,0,6.9,0,3.45,0,3.45,0,0,27.59,0,6.9,0,6.9,0,3.45,0,0,0,0,0,3.45,0,0,3.45,0,0,"high"
"12403",2,204,"Nurse","b2cf9e15",154,16,95.41,21.34,94.75,15.4,18.18,94.81,57.79,20.13,11.69,1.95,4.55,2.6,0,2.6,8.44,5.19,11.04,13.64,7.79,8.44,0.65,23.38,1.95,4.55,3.25,0,1.95,4.55,4.55,0,0,0,0,14.29,0,0.65,0,0.65,11.04,2.6,2.6,0.65,2.6,1.3,1.95,1.3,0,1.3,0,3.25,0,3.25,0,0,14.29,4.55,1.3,3.9,3.25,1.95,2.6,19.48,1.95,10.39,2.6,5.19,2.6,5.84,0,0,1.3,0,0,2.6,0,0,1.95,0.65,0,"high"
"12404",2,204,"Nurse","interviewer",6,1,95.2,99,25.77,3,0,100,66.67,33.33,33.33,16.67,0,16.67,0,0,0,0,0,33.33,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,33.33,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12405",2,204,"Nurse","b2cf9e15",2,92.84,50,1,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,100,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12406",2,204,"Nurse","interviewer",6,99,95.2,99,25.77,6,50,100,50,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,50,0,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12407",2,204,"Nurse","b2cf9e15",2,92.84,50,1,1,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,"high"
"12408",2,204,"Nurse","interviewer",19,1.11,99,1,99,19,21.05,94.74,68.42,21.05,10.53,0,0,10.53,0,0,10.53,5.26,5.26,21.05,10.53,10.53,0,26.32,0,0,10.53,0,0,10.53,10.53,0,0,0,0,15.79,0,0,0,0,15.79,5.26,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,31.58,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,"high"
"12409",2,204,"Nurse","b2cf9e15",216,20.68,99,10.36,77,21.6,16.67,93.06,67.13,25,17.13,0.46,11.11,1.39,0,4.17,7.87,7.87,13.43,11.11,6.02,9.72,1.39,16.67,0.46,1.39,1.85,0.93,3.7,2.78,2.78,0,0,0,0,19.91,0,0,0,0,11.11,0.93,2.78,1.39,2.78,2.31,1.85,0.93,0.46,0,0.46,2.78,0,2.78,0,0,16.67,11.11,1.85,2.31,0.46,1.39,0.46,15.28,3.24,11.57,0.46,6.48,5.09,3.24,0.93,0,0.93,0,0,0.93,0,0.46,0,0.93,0,"high"
"12410",2,204,"Nurse","interviewer",18,9.47,95.2,4.97,99,9,33.33,88.89,50,5.56,5.56,0,0,5.56,0,0,0,0,11.11,11.11,5.56,27.78,0,16.67,5.56,5.56,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,5.56,0,5.56,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,5.56,0,5.56,0,5.56,0,0,11.11,5.56,11.11,0,5.56,5.56,11.11,0,0,0,0,0,5.56,0,0,5.56,0,0,"high"
"12411",2,204,"Nurse","b2cf9e15",154,4.14,23.75,72.99,99,19.25,12.34,99.35,63.64,28.57,15.58,12.34,0.65,1.95,0,0.65,12.99,5.84,10.39,9.09,7.14,16.23,0,18.83,5.84,5.19,1.3,0,0,11.04,11.04,0,0,0,0,6.49,0,0,0,0,13.64,1.95,1.95,3.9,7.14,1.3,3.9,3.9,3.25,0.65,0,0,0,0,0,0,9.09,0.65,4.55,4.55,5.19,1.3,0.65,18.18,2.6,10.39,0.65,6.49,3.25,5.19,0.65,1.3,0,0,0,2.6,0,0,1.95,0.65,0,"high"
"12412",2,204,"Nurse","interviewer",32,37.39,94.08,7.84,99,8,21.88,81.25,59.38,21.88,6.25,0,0,3.12,0,3.12,15.62,6.25,12.5,9.38,6.25,6.25,0,18.75,0,0,3.12,0,3.12,6.25,6.25,0,0,0,0,12.5,0,0,0,0,6.25,3.12,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,9.38,3.12,6.25,0,3.12,0,0,0,0,0,0,0,0,0,0,0,"high"
"12413",2,204,"Nurse","b2cf9e15",312,8.12,85.49,40.46,73.64,15.6,17.95,91.35,59.62,21.79,11.86,3.53,3.85,1.92,0,2.56,9.94,5.13,9.62,12.82,8.65,9.29,2.24,22.44,2.24,2.24,2.88,1.92,1.28,3.85,3.21,0.64,0,0,0,14.42,0,0,0,0,15.06,2.56,3.21,1.28,4.17,1.6,3.85,2.56,1.28,0.96,0.32,0.96,0.32,0.64,0,0,10.9,5.13,2.88,1.28,2.24,0.96,0.32,20.19,0.96,10.9,2.56,7.05,1.28,5.45,0,0,1.28,0,0,0.32,0,0,0,0.32,0,"high"
"12414",2,204,"Nurse","interviewer",27,82.52,98.62,15.12,88.52,9,29.63,96.3,48.15,7.41,3.7,0,0,3.7,0,0,3.7,3.7,18.52,11.11,3.7,7.41,0,18.52,3.7,0,3.7,0,0,11.11,7.41,3.7,0,3.7,0,18.52,0,3.7,0,0,18.52,0,7.41,3.7,7.41,0,0,3.7,0,3.7,0,3.7,0,3.7,0,0,11.11,3.7,7.41,0,0,0,3.7,11.11,0,18.52,3.7,14.81,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,"high"
"12415",2,204,"Nurse","b2cf9e15",183,5.29,50,99,67.1,18.3,13.66,93.44,65.57,22.4,12.02,6.56,3.28,0.55,0,1.64,10.38,4.37,12.02,14.21,10.38,10.93,1.64,24.04,5.46,3.28,2.19,3.28,2.19,2.19,2.19,0,0,0,0,8.2,0,0.55,0,0,16.39,5.46,6.01,0,1.09,0.55,3.83,0.55,0,0,0.55,2.19,0,2.19,0,0,6.01,3.83,0,2.19,0,0,7.1,18.58,1.09,19.67,4.92,8.74,8.2,3.28,0.55,1.09,0,0,0,0,0,0,0,0,0,"high"
"12416",2,204,"Nurse","interviewer",13,23.17,98.93,63.54,25.77,6.5,15.38,100,61.54,15.38,7.69,0,0,7.69,0,0,7.69,15.38,7.69,7.69,15.38,15.38,0,7.69,0,0,7.69,0,7.69,0,0,0,0,0,0,15.38,0,0,0,0,23.08,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,23.08,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12417",2,204,"Nurse","b2cf9e15",205,25.41,82.3,76.66,79.21,25.62,11.22,96.1,62.44,19.51,9.27,2.93,2.93,2.44,0,0.98,10.24,5.37,14.63,11.71,7.8,10.24,0.49,22.93,5.85,7.8,2.44,0.98,5.37,2.93,2.93,0,0,0,0,8.78,0,0,0,0,15.12,5.85,2.44,0,4.88,1.46,1.46,1.95,0,0,1.95,0.49,0,0.49,0,0,6.34,2.93,0.49,0.98,1.95,0.49,1.95,18.54,1.46,15.12,1.95,6.83,6.34,2.44,0,0,0.98,0,0,1.95,0,0.49,0.98,0.49,0,"high"
"12418",2,204,"Nurse","interviewer",50,51.43,84.14,79.76,25.77,25,16,96,64,16,8,0,0,6,0,2,8,6,20,16,8,6,0,24,2,0,4,0,2,0,0,0,0,0,0,8,0,0,0,0,30,8,6,0,14,2,4,2,0,0,0,2,0,2,0,0,4,0,2,2,0,0,6,16,0,14,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12419",2,204,"Nurse","b2cf9e15",221,6.17,76.54,86.44,68.47,22.1,12.22,95.93,70.59,21.72,13.12,5.43,1.81,4.52,0,1.36,8.14,4.07,13.57,13.12,10.86,12.22,1.81,22.62,2.26,2.26,4.07,0,1.36,2.26,2.26,0,0,0,0,12.22,0,0,0,0,13.57,4.98,1.81,2.26,3.17,0.45,4.07,0.9,0,0.9,0,1.81,0,1.36,0,0,5.88,2.26,1.36,2.26,0,0,0.9,19.46,3.62,15.38,3.62,7.69,4.07,3.62,0,0,0,0,0,0.45,0,0,0,0.45,0,"high"
"12420",2,204,"Nurse","interviewer",30,8.19,99,3.37,25.77,10,13.33,96.67,56.67,23.33,13.33,3.33,0,10,0,0,10,0,13.33,6.67,13.33,10,0,20,3.33,0,6.67,0,0,3.33,0,0,0,0,0,23.33,0,3.33,0,3.33,13.33,3.33,3.33,3.33,3.33,0,3.33,0,0,0,0,3.33,0,3.33,0,0,13.33,0,13.33,0,13.33,0,6.67,13.33,0,3.33,3.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,"high"
"12421",2,204,"Nurse","b2cf9e15",190,2.34,98.19,21.74,82.36,23.75,12.11,92.11,60,23.16,14.21,0.53,6.84,2.63,0,4.21,8.95,2.63,6.84,10.53,8.42,14.21,1.58,18.95,1.58,1.05,3.68,0.53,2.11,3.68,3.16,0,0,0,0,16.84,0,0,0,0,12.11,3.68,2.11,0.53,1.58,1.05,3.16,2.11,1.05,1.05,0,3.16,0,2.63,0,1.05,13.68,7.37,4.74,1.58,4.74,0,0.53,18.42,3.68,9.47,1.05,5.26,3.16,6.32,0,0,0,0,0,6.32,0,3.16,1.58,1.58,0,"high"
"12422",2,204,"Nurse","interviewer",58,68.4,80.56,47.93,25.77,19.33,13.79,87.93,62.07,17.24,12.07,3.45,1.72,6.9,0,0,5.17,13.79,12.07,6.9,5.17,10.34,0,12.07,1.72,1.72,1.72,0,5.17,0,0,0,0,0,0,12.07,0,0,0,0,17.24,0,5.17,3.45,5.17,0,8.62,0,0,0,0,1.72,0,1.72,0,0,13.79,1.72,8.62,3.45,5.17,0,3.45,8.62,1.72,12.07,3.45,3.45,5.17,6.9,0,0,0,0,0,0,0,0,0,0,0,"high"
"12423",2,204,"Nurse","b2cf9e15",396,9.47,98.8,33.44,68.66,14.14,15.15,91.41,60.86,23.48,15.4,1.26,8.08,0.76,0.51,4.8,8.08,3.54,11.87,11.36,7.58,10.1,1.77,22.47,2.02,3.54,2.78,2.78,3.79,3.28,2.78,0.51,0.51,0,0,20.71,0,0,0.51,0,13.38,1.77,1.52,1.77,5.3,1.77,3.79,2.27,1.52,0.76,0,1.77,0,1.52,0,0,13.13,8.59,0.76,3.03,0.76,0.25,1.26,17.93,4.55,13.89,3.54,5.05,5.3,2.53,0,0.51,0,0,0,1.01,0,0,0.51,0.51,0,"high"
"12424",2,204,"Nurse","interviewer",1,92.84,50,1,25.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12425",2,204,"Nurse","b2cf9e15",3,92.84,99,1,99,1.5,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12426",2,204,"Nurse","interviewer",6,60.8,50,1,25.77,6,33.33,83.33,83.33,33.33,0,0,0,0,0,0,33.33,16.67,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12427",2,204,"Nurse","b2cf9e15",17,98.92,96.11,66.34,99,8.5,0,94.12,64.71,11.76,5.88,0,5.88,0,0,0,5.88,11.76,29.41,5.88,11.76,0,0,11.76,5.88,11.76,0,0,0,11.76,11.76,0,0,0,0,11.76,0,0,0,0,5.88,0,0,0,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,11.76,0,23.53,0,5.88,17.65,0,0,0,0,0,0,5.88,0,0,0,5.88,0,"high"
"12428",2,204,"Nurse","interviewer",2,92.84,50,1,99,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,50,50,0,"high"
"12429",2,204,"Nurse","b2cf9e15",32,11.24,94.08,7.84,81.93,10.67,15.62,96.88,59.38,25,9.38,0,9.38,0,0,0,15.62,3.12,15.62,9.38,9.38,12.5,0,25,9.38,6.25,3.12,0,3.12,3.12,3.12,0,0,0,0,9.38,0,0,0,0,21.88,3.12,6.25,0,6.25,3.12,3.12,3.12,0,3.12,0,0,0,0,0,0,18.75,9.38,6.25,0,3.12,0,3.12,21.88,0,6.25,0,0,6.25,6.25,0,0,0,0,0,3.12,0,0,3.12,0,0,"high"
"12430",2,204,"Nurse","interviewer",69,62.76,28.11,27.39,52.99,34.5,15.94,82.61,62.32,13.04,7.25,2.9,0,0,0,4.35,5.8,4.35,20.29,10.14,8.7,7.25,1.45,20.29,1.45,4.35,1.45,1.45,0,4.35,2.9,1.45,0,0,1.45,7.25,0,0,0,0,17.39,2.9,0,1.45,10.14,0,8.7,1.45,0,1.45,0,0,0,0,0,0,7.25,0,4.35,1.45,4.35,1.45,0,17.39,0,4.35,0,4.35,0,5.8,0,0,0,0,0,1.45,0,0,0,1.45,0,"high"
"12431",2,204,"Nurse","b2cf9e15",124,37.39,95.46,11.23,56.22,17.71,19.35,87.9,57.26,17.74,9.68,0.81,5.65,1.61,0,1.61,8.06,8.06,11.29,10.48,4.84,11.29,0,20.16,1.61,4.84,1.61,0,3.23,1.61,1.61,0,0,0,0,13.71,0,0,0,0,14.52,3.23,3.23,2.42,6.45,0.81,3.23,2.42,1.61,0.81,0,3.23,0,3.23,0,0,8.06,6.45,0,2.42,0,0,2.42,15.32,3.23,8.87,2.42,4.03,2.42,1.61,0,0,0,0,0,4.03,0,0,2.42,1.61,0,"high"
"12432",2,204,"Nurse","interviewer",21,78.35,92.33,13.15,99,10.5,28.57,85.71,47.62,14.29,9.52,0,0,4.76,0,4.76,4.76,4.76,14.29,9.52,0,4.76,0,23.81,4.76,0,4.76,0,4.76,23.81,23.81,0,0,0,0,14.29,0,0,0,0,14.29,4.76,0,0,9.52,0,4.76,0,0,0,0,0,0,0,0,0,9.52,0,4.76,0,4.76,0,0,19.05,0,4.76,0,4.76,0,4.76,0,0,0,0,0,4.76,0,0,4.76,0,0,"high"
"12433",2,204,"Nurse","b2cf9e15",315,10.05,72.67,60.14,43.09,21,13.33,94.92,65.71,25.08,14.92,5.08,3.49,0.95,0,5.4,10.16,4.13,12.7,12.7,5.71,8.89,2.86,22.86,3.49,4.76,1.9,2.22,3.81,4.13,2.54,1.59,0,0.63,0,12.7,0,0,0,0,15.56,4.44,2.86,0.32,3.49,2.22,3.17,1.9,0.63,0.95,0,3.49,0.95,2.54,0,0,6.67,3.49,0,2.54,0.63,0,8.57,12.06,1.9,10.16,1.9,2.86,5.4,2.22,0,0,0.32,0.32,0,0.95,0,0,0.32,0.63,0,"high"
"12434",2,204,"Nurse","interviewer",19,1,50,19.27,25.77,19,21.05,89.47,63.16,31.58,10.53,0,0,5.26,0,5.26,21.05,0,5.26,15.79,0,10.53,5.26,31.58,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,26.32,5.26,5.26,5.26,5.26,0,10.53,0,0,0,0,5.26,0,5.26,0,0,5.26,0,0,0,5.26,0,0,31.58,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12435",2,204,"Nurse","b2cf9e15",33,1,61.92,6.95,1.59,16.5,9.09,100,72.73,24.24,12.12,3.03,0,0,0,9.09,12.12,0,3.03,18.18,6.06,18.18,6.06,33.33,0,0,0,3.03,0,3.03,0,3.03,0,0,3.03,12.12,0,0,0,0,12.12,3.03,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,6.06,0,6.06,0,0,3.03,3.03,18.18,9.09,15.15,6.06,0,9.09,3.03,0,0,6.06,0,0,0,0,0,0,0,0,"high"
"12436",2,204,"Nurse","interviewer",8,11.24,89.42,1,25.77,8,12.5,87.5,62.5,25,12.5,0,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,12.5,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,"high"
"12437",2,204,"Nurse","b2cf9e15",33,39.45,98.25,16.48,25.77,16.5,15.15,93.94,57.58,12.12,12.12,3.03,9.09,0,0,0,0,6.06,12.12,6.06,12.12,12.12,0,15.15,9.09,12.12,0,0,9.09,0,0,0,0,0,0,15.15,0,0,0,0,3.03,0,0,0,3.03,0,0,3.03,0,3.03,0,0,0,0,0,0,15.15,9.09,0,6.06,0,0,9.09,9.09,0,12.12,0,6.06,6.06,3.03,0,0,0,0,0,12.12,0,3.03,9.09,3.03,0,"high"
"12438",2,204,"Nurse","interviewer",56,75.78,81.4,30.01,6.15,28,12.5,91.07,58.93,17.86,7.14,0,0,7.14,0,0,10.71,1.79,25,7.14,8.93,3.57,0,17.86,3.57,0,5.36,0,3.57,5.36,1.79,3.57,0,0,0,7.14,0,0,0,0,19.64,5.36,0,0,10.71,0,5.36,1.79,1.79,0,0,1.79,0,1.79,0,0,8.93,0,7.14,0,0,1.79,3.57,12.5,0,7.14,0,5.36,1.79,3.57,0,1.79,0,0,0,0,0,0,0,0,0,"high"
"12439",2,204,"Nurse","b2cf9e15",281,4.12,99,61.65,78.04,23.42,8.54,96.44,64.06,27.05,18.86,2.49,6.41,6.76,0,3.2,8.19,2.14,10.68,7.47,8.19,13.17,1.78,21,3.91,2.49,3.56,0.71,2.85,4.27,3.56,0.71,0,0,0,21.35,0,0,0,0,15.3,3.56,1.07,4.27,4.63,2.14,4.63,1.78,0.36,1.42,0,1.42,0,1.42,0,0,8.9,7.12,1.42,0.36,0.71,0,0,21,0.71,16.37,4.63,7.47,4.98,1.78,0.36,0,1.07,0,0,1.07,0,0,1.07,0,0,"high"
"12440",2,204,"Nurse","interviewer",6,1.8,99,23.51,99,6,16.67,83.33,50,33.33,16.67,0,0,16.67,0,0,16.67,0,0,16.67,0,0,0,33.33,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"high"
"12441",2,204,"Nurse","b2cf9e15",294,6.39,96.4,65.98,94.07,12.25,11.56,96.94,67.69,25.85,19.39,5.44,3.06,6.12,0.34,4.42,6.46,5.1,11.22,11.22,8.16,10.54,2.38,26.87,2.72,3.06,2.72,0.34,0.34,6.46,5.44,1.02,0,0.34,0,19.05,0,0,0.34,0,12.93,3.74,2.04,2.72,2.04,1.02,2.38,4.08,0.34,3.4,0.34,1.7,0,1.7,0,0,6.8,3.06,1.36,1.02,3.06,0.68,5.44,19.05,2.72,14.97,3.06,5.44,6.8,0.68,0,0,0,0,0,4.08,0,0.34,1.7,2.04,0,"high"
"12442",2,204,"Nurse","interviewer",10,51.43,84.14,1,99,10,10,80,60,20,10,0,0,0,0,10,10,20,0,10,10,0,0,20,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,"high"
"12443",2,204,"Nurse","b2cf9e15",13,3.37,77.92,1.4,99,6.5,15.38,92.31,53.85,15.38,0,0,0,0,0,0,15.38,0,7.69,23.08,7.69,7.69,0,23.08,7.69,7.69,0,0,7.69,23.08,23.08,0,0,0,0,15.38,0,0,0,0,23.08,0,0,0,7.69,7.69,7.69,7.69,0,7.69,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,"high"
"12444",2,204,"Nurse","interviewer",34,89.49,72.17,14.7,98.87,34,17.65,88.24,55.88,14.71,8.82,2.94,0,2.94,0,2.94,5.88,8.82,20.59,5.88,8.82,2.94,0,8.82,2.94,2.94,0,0,8.82,5.88,5.88,0,0,0,0,8.82,0,0,0,0,5.88,0,0,0,5.88,0,2.94,0,0,0,0,8.82,0,8.82,0,0,5.88,0,5.88,0,2.94,0,0,11.76,0,8.82,0,8.82,0,5.88,0,0,0,0,0,2.94,0,0,0,2.94,0,"high"
"12445",2,204,"Nurse","b2cf9e15",282,3.79,99,16.88,52.37,14.1,14.54,85.82,60.28,26.95,18.09,2.13,7.45,4.96,0.35,3.19,8.87,4.61,5.67,10.64,5.32,11.7,1.06,17.73,0.35,1.42,3.9,2.13,2.48,2.13,1.77,0.35,0,0,0.35,18.09,0,0,0.35,0,12.06,2.48,1.42,1.42,4.61,1.42,3.55,3.55,1.77,1.77,0,2.48,0.35,2.13,0,0,10.99,7.45,1.77,0.35,2.13,0,2.48,15.96,2.48,8.87,1.42,2.13,5.32,2.13,0,0.35,0,0,0,1.06,0,0,0.71,0.35,0,"high"
